rawData	tokens	sentiment	Category
@KayBurley @TelegraphTravel Ukrainian army many thousands now in the majority Suburbs of kiev.	ukrainian army many thousand majority suburb kiev	0.0	Neutral
@GermanyDiplo @OlafScholz @ABaerbock @Europarl_EN @NATO @Regjeringen @jonasgahrstore @AHuitfeldt @HanneSkartveit @JulianRoepcke @NRKno Germany is shaming itself by choosing to side with Russia in the conflict over Ukraine. https://t.co/6FJb910xyz	germany shaming choosing side russia conflict ukraine	-0.3182	Neutral
In that part of the world satellite images of troops at Ukraine and Russia are merely usual and border troops were underestimated war endings at Vietnam and Korea conflicts by China	part world satellite image troop ukraine russia merely usual border troop underestimated war ending vietnam korea conflict china	-0.8225	Negative
I stand with Ukraine. I hope and pray for peace.	stand ukraine hope pray peace	0.8271	Positive
This photo says it all: such an army waits for the youngest #Ukraine #refugees in #Poland. so they can be safely transported Westwards.  #StandWithUkraine https://t.co/qEb0vwrC8m	photo say army wait youngest ukraine refugee poland safely transported westward standwithukraine	0.4939	Neutral
What we aren’t being told by US media. The conflict at the border of Ukraine and Russia has created a refugee crisis of Ukrainians fleeing to Russia.	arent told u medium conflict border ukraine russia created refugee crisis ukrainian fleeing russia	-0.6597	Negative
"\\""\""Krieg ist nur eine feige Flucht vor den Problemen des Friedens\""\""""	krieg ist nur eine feige flucht vor den problemen de friedens	0.0	Neutral"
@aaronjmate Yes but so is carrying water for Putin at this point.	yes carrying water putin point	0.2144	Neutral
China denies asking Russia not to invade until post-Olympics - @ABC News.  The story that China asked Putin to wait lines up with US intelligence reports. Russian Invasion to begin a New “ Russian Empire” is the cause! Once a KGB always KGB!  https://t.co/UROyCiIQ4J	china denies asking russia invade postolympics news story china asked putin wait line u intelligence report invasion begin new empire cause kgb always kgb	0.0772	Neutral
Eu achando que 2022 ia ser bom daí a Rússia invade a Ucrânia 🤡🤡🤡🤡🤡	eu achando que ia ser bom da rssia invade ucrnia	0.0	Neutral
At least (if it is true anyway) the Biden administration has told Russia that if they invade Ukraine #nordstream will not be completed and turned on.	least true anyway biden administration told russia invade ukraine nordstream completed turned	0.4215	Neutral
#standwithBiden   #StandWithUkraine https://t.co/5HuRIuLrSC	standwithbiden standwithukraine	0.0	Neutral
@thevirdas For the sake of humanity why don't u go to russia and do ur stand-up show wahi 2 countries wali bakchodi. I am sure tera comedy show dekh ke putin Ukraine war band karke tujhe palega and war will be stopped.	sake humanity dont go russia ur standup show wahi country wali bakchodi sure tera comedy show dekh ke putin ukraine war band karke tujhe palega war stopped	-0.7096	Negative
"we hurt ourselves.\\"" I enjoy being in the company of good people. Teamwork""	hurt enjoy company good people teamwork	0.4019	Neutral"
"retweets or mentions ≠ endorsement.  ☮️ All Wars Are Banker's Wars ☮️ Save Ukraine ☮️ End NATO ☮️\\""""	retweets mention endorsement war banker war save ukraine end nato	-0.4019	Neutral"
@MeetThePress @ckubeNBC Can't wait for Russia to invade Kaliningrad.	cant wait russia invade kaliningrad	0.0	Neutral
"#UPDATE: Appears a massive airlift of Russian troops is underway, likely ground troops to man equipment already pre positioned in border areas. #Russia #Ukraine https://t.co/wxolK5mULI	update appears massive airlift troop underway likely ground troop man equipment already pre positioned border area russia ukraine	0.0	Neutral"
@thekinkydevil @Biscuithammer0 @CarcosaLobbyist @persi627 It's likely Russia won't be invading	likely russia wont invading	0.0	Neutral
